"datetime","date","do-i-subdaily-pct","epoch"
"2019-01-02 00:01:51","2019-01-02",83.5,1546387311000
"2019-01-02 00:16:51","2019-01-02",83.3,1546388211000
"2019-01-02 00:31:51","2019-01-02",83.1,1546389111000
"2019-01-02 00:46:51","2019-01-02",83.0,1546390011000
"2019-01-02 01:01:19","2019-01-02",83.0,1546390879000
"2019-01-02 01:16:51","2019-01-02",82.8,1546391811000
"2019-01-02 01:31:51","2019-01-02",82.7,1546392711000
"2019-01-02 01:46:52","2019-01-02",82.6,1546393612000
"2019-01-02 02:01:52","2019-01-02",82.6,1546394512000
"2019-01-02 02:16:52","2019-01-02",82.4,1546395412000
"2019-01-02 02:31:51","2019-01-02",82.2,1546396311000
"2019-01-02 02:46:51","2019-01-02",82.0,1546397211000
"2019-01-02 03:01:52","2019-01-02",81.9,1546398112000
"2019-01-02 03:16:51","2019-01-02",81.8,1546399011000
"2019-01-02 03:31:51","2019-01-02",81.8,1546399911000
"2019-01-02 03:46:51","2019-01-02",81.6,1546400811000
"2019-01-02 04:01:51","2019-01-02",81.5,1546401711000
"2019-01-02 04:16:52","2019-01-02",81.2,1546402612000
"2019-01-02 04:31:52","2019-01-02",81.6,1546403512000
"2019-01-02 04:46:52","2019-01-02",81.2,1546404412000
"2019-01-02 05:01:52","2019-01-02",81.4,1546405312000
"2019-01-02 05:16:52","2019-01-02",81.4,1546406212000
"2019-01-02 05:31:52","2019-01-02",81.5,1546407112000
"2019-01-02 05:46:53","2019-01-02",81.4,1546408013000
"2019-01-02 06:01:52","2019-01-02",81.6,1546408912000
"2019-01-02 06:16:51","2019-01-02",82.0,1546409811000
"2019-01-02 06:31:52","2019-01-02",82.1,1546410712000
"2019-01-02 06:46:52","2019-01-02",82.2,1546411612000
"2019-01-02 07:01:23","2019-01-02",82.4,1546412483000
"2019-01-02 07:16:51","2019-01-02",82.4,1546413411000
"2019-01-02 07:31:52","2019-01-02",82.5,1546414312000
"2019-01-02 07:46:52","2019-01-02",82.7,1546415212000
"2019-01-02 08:01:52","2019-01-02",82.8,1546416112000
"2019-01-02 08:16:52","2019-01-02",83.0,1546417012000
"2019-01-02 08:31:52","2019-01-02",82.9,1546417912000
