"datetime","date","ph-i-subdaily","epoch"
"2019-01-02 17:47:14","2019-01-02",7.81,1546451234000
"2019-01-02 18:02:12","2019-01-02",7.8,1546452132000
"2019-01-02 18:17:11","2019-01-02",7.8,1546453031000
"2019-01-02 18:32:11","2019-01-02",7.8,1546453931000
"2019-01-02 18:47:12","2019-01-02",7.81,1546454832000
"2019-01-02 19:02:12","2019-01-02",7.81,1546455732000
"2019-01-02 19:17:11","2019-01-02",7.82,1546456631000
"2019-01-02 19:32:11","2019-01-02",7.81,1546457531000
"2019-01-02 19:47:11","2019-01-02",7.81,1546458431000
"2019-01-02 20:02:11","2019-01-02",7.81,1546459331000
"2019-01-02 20:17:11","2019-01-02",7.82,1546460231000
"2019-01-02 20:32:11","2019-01-02",7.83,1546461131000
"2019-01-02 20:47:11","2019-01-02",7.83,1546462031000
"2019-01-02 21:02:11","2019-01-02",7.84,1546462931000
"2019-01-02 21:17:12","2019-01-02",7.84,1546463832000
"2019-01-02 21:32:12","2019-01-02",7.84,1546464732000
"2019-01-02 21:47:11","2019-01-02",7.84,1546465631000
"2019-01-02 22:02:11","2019-01-02",7.85,1546466531000
"2019-01-02 22:17:11","2019-01-02",7.86,1546467431000
"2019-01-02 22:32:11","2019-01-02",7.87,1546468331000
"2019-01-02 22:47:11","2019-01-02",7.88,1546469231000
"2019-01-02 23:02:11","2019-01-02",7.89,1546470131000
"2019-01-02 23:17:12","2019-01-02",7.9,1546471032000
"2019-01-02 23:32:11","2019-01-02",7.91,1546471931000
"2019-01-02 23:47:11","2019-01-02",7.92,1546472831000
"2019-01-03 00:02:12","2019-01-03",7.92,1546473732000
"2019-01-03 00:17:11","2019-01-03",7.93,1546474631000
"2019-01-03 00:32:11","2019-01-03",7.92,1546475531000
"2019-01-03 00:47:12","2019-01-03",7.92,1546476432000
"2019-01-03 01:02:11","2019-01-03",7.92,1546477331000
"2019-01-03 01:17:11","2019-01-03",7.91,1546478231000
"2019-01-03 01:32:12","2019-01-03",7.91,1546479132000
"2019-01-03 01:47:11","2019-01-03",7.91,1546480031000
"2019-01-03 02:02:11","2019-01-03",7.9,1546480931000
"2019-01-03 02:17:11","2019-01-03",7.89,1546481831000
"2019-01-03 02:47:11","2019-01-03",7.87,1546483631000
"2019-01-03 03:02:11","2019-01-03",7.86,1546484531000
"2019-01-03 03:17:11","2019-01-03",7.86,1546485431000
"2019-01-03 03:32:11","2019-01-03",7.85,1546486331000
"2019-01-03 03:47:12","2019-01-03",7.85,1546487232000
"2019-01-03 04:02:12","2019-01-03",7.85,1546488132000
"2019-01-03 04:17:11","2019-01-03",7.85,1546489031000
"2019-01-03 04:32:13","2019-01-03",7.85,1546489933000
"2019-01-03 04:47:11","2019-01-03",7.85,1546490831000
"2019-01-03 05:02:12","2019-01-03",7.85,1546491732000
"2019-01-03 05:17:12","2019-01-03",7.85,1546492632000
"2019-01-03 05:32:13","2019-01-03",7.85,1546493533000
"2019-01-03 05:47:11","2019-01-03",7.84,1546494431000
"2019-01-03 06:02:11","2019-01-03",7.81,1546495331000
"2019-01-03 06:17:11","2019-01-03",7.79,1546496231000
"2019-01-03 06:32:13","2019-01-03",7.78,1546497133000
"2019-01-03 06:47:12","2019-01-03",7.77,1546498032000
"2019-01-03 07:02:11","2019-01-03",7.76,1546498931000
"2019-01-03 07:17:12","2019-01-03",7.75,1546499832000
"2019-01-03 07:32:11","2019-01-03",7.75,1546500731000
"2019-01-03 07:47:11","2019-01-03",7.75,1546501631000
"2019-01-03 08:02:13","2019-01-03",7.76,1546502533000
"2019-01-03 08:17:11","2019-01-03",7.75,1546503431000
"2019-01-03 08:32:11","2019-01-03",7.78,1546504331000
"2019-01-03 08:47:11","2019-01-03",7.79,1546505231000
"2019-01-03 09:02:11","2019-01-03",7.81,1546506131000
"2019-01-03 09:17:11","2019-01-03",7.84,1546507031000
"2019-01-03 09:32:14","2019-01-03",7.85,1546507934000
"2019-01-03 09:47:12","2019-01-03",7.86,1546508832000
"2019-01-03 10:02:12","2019-01-03",7.87,1546509732000
"2019-01-03 10:17:11","2019-01-03",7.87,1546510631000
"2019-01-03 10:32:11","2019-01-03",7.88,1546511531000
"2019-01-03 10:47:11","2019-01-03",7.88,1546512431000
"2019-01-03 11:02:11","2019-01-03",7.9,1546513331000
"2019-01-03 11:17:11","2019-01-03",7.9,1546514231000
"2019-01-03 11:32:11","2019-01-03",7.91,1546515131000
"2019-01-03 11:47:14","2019-01-03",7.92,1546516034000
"2019-01-03 12:02:11","2019-01-03",7.92,1546516931000
"2019-01-03 12:17:11","2019-01-03",7.92,1546517831000
"2019-01-03 12:32:11","2019-01-03",7.93,1546518731000
"2019-01-03 12:47:11","2019-01-03",7.92,1546519631000
"2019-01-03 13:02:11","2019-01-03",7.93,1546520531000
"2019-01-03 13:17:14","2019-01-03",7.92,1546521434000
"2019-01-03 13:32:11","2019-01-03",7.92,1546522331000
"2019-01-03 13:47:11","2019-01-03",7.92,1546523231000
"2019-01-03 14:02:11","2019-01-03",7.91,1546524131000
"2019-01-03 14:17:11","2019-01-03",7.91,1546525031000
"2019-01-03 14:32:11","2019-01-03",7.9,1546525931000
"2019-01-03 14:47:11","2019-01-03",7.89,1546526831000
"2019-01-03 15:02:13","2019-01-03",7.88,1546527733000
"2019-01-03 15:17:11","2019-01-03",7.88,1546528631000
"2019-01-03 15:32:11","2019-01-03",7.87,1546529531000
"2019-01-03 15:47:11","2019-01-03",7.87,1546530431000
"2019-01-03 16:02:12","2019-01-03",7.86,1546531332000
"2019-01-03 16:17:12","2019-01-03",7.86,1546532232000
"2019-01-03 16:32:12","2019-01-03",7.85,1546533132000
"2019-01-03 16:47:12","2019-01-03",7.84,1546534032000
"2019-01-03 17:02:12","2019-01-03",7.83,1546534932000
"2019-01-03 17:17:12","2019-01-03",7.83,1546535832000
"2019-01-03 17:32:11","2019-01-03",7.83,1546536731000
"2019-01-03 17:47:11","2019-01-03",7.83,1546537631000
"2019-01-03 18:02:12","2019-01-03",7.82,1546538532000
"2019-01-03 18:17:11","2019-01-03",7.82,1546539431000
"2019-01-03 18:32:12","2019-01-03",7.82,1546540332000
"2019-01-03 18:47:12","2019-01-03",7.82,1546541232000
"2019-01-03 19:02:11","2019-01-03",7.82,1546542131000
"2019-01-03 19:17:11","2019-01-03",7.82,1546543031000
"2019-01-03 19:32:11","2019-01-03",7.82,1546543931000
"2019-01-03 19:47:11","2019-01-03",7.82,1546544831000
"2019-01-03 20:02:11","2019-01-03",7.83,1546545731000
"2019-01-03 20:17:12","2019-01-03",7.85,1546546632000
"2019-01-03 20:32:12","2019-01-03",7.84,1546547532000
"2019-01-03 20:47:12","2019-01-03",7.83,1546548432000
"2019-01-03 21:02:12","2019-01-03",7.83,1546549332000
"2019-01-03 21:17:11","2019-01-03",7.84,1546550231000
"2019-01-03 21:32:11","2019-01-03",7.84,1546551131000
"2019-01-03 21:47:11","2019-01-03",7.84,1546552031000
"2019-01-03 22:02:12","2019-01-03",7.84,1546552932000
"2019-01-03 22:17:12","2019-01-03",7.85,1546553832000
"2019-01-03 22:32:12","2019-01-03",7.86,1546554732000
"2019-01-03 22:47:11","2019-01-03",7.86,1546555631000
"2019-01-03 23:02:12","2019-01-03",7.87,1546556532000
"2019-01-03 23:17:11","2019-01-03",7.88,1546557431000
"2019-01-03 23:32:12","2019-01-03",7.89,1546558332000
"2019-01-03 23:47:11","2019-01-03",7.9,1546559231000
"2019-01-04 00:02:12","2019-01-04",7.91,1546560132000
"2019-01-04 00:17:11","2019-01-04",7.93,1546561031000
"2019-01-04 00:32:11","2019-01-04",7.93,1546561931000
"2019-01-04 00:47:12","2019-01-04",7.93,1546562832000
"2019-01-04 01:02:13","2019-01-04",7.93,1546563733000
"2019-01-04 01:17:11","2019-01-04",7.94,1546564631000
"2019-01-04 01:32:11","2019-01-04",7.93,1546565531000
"2019-01-04 01:47:11","2019-01-04",7.93,1546566431000
"2019-01-04 02:02:11","2019-01-04",7.93,1546567331000
"2019-01-04 02:17:11","2019-01-04",7.93,1546568231000
"2019-01-04 02:32:11","2019-01-04",7.92,1546569131000
"2019-01-04 02:47:11","2019-01-04",7.92,1546570031000
"2019-01-04 03:02:12","2019-01-04",7.91,1546570932000
"2019-01-04 03:17:12","2019-01-04",7.9,1546571832000
"2019-01-04 03:32:15","2019-01-04",7.9,1546572735000
"2019-01-04 03:47:12","2019-01-04",7.89,1546573632000
"2019-01-04 04:02:12","2019-01-04",7.88,1546574532000
"2019-01-04 04:17:13","2019-01-04",7.88,1546575433000
"2019-01-04 04:32:12","2019-01-04",7.87,1546576332000
"2019-01-04 04:47:11","2019-01-04",7.87,1546577231000
"2019-01-04 05:02:12","2019-01-04",7.87,1546578132000
"2019-01-04 05:17:13","2019-01-04",7.86,1546579033000
"2019-01-04 05:32:12","2019-01-04",7.86,1546579932000
"2019-01-04 05:47:11","2019-01-04",7.86,1546580831000
"2019-01-04 06:02:12","2019-01-04",7.86,1546581732000
"2019-01-04 06:17:13","2019-01-04",7.86,1546582633000
"2019-01-04 06:32:12","2019-01-04",7.86,1546583532000
"2019-01-04 06:47:11","2019-01-04",7.85,1546584431000
"2019-01-04 07:02:11","2019-01-04",7.84,1546585331000
"2019-01-04 07:17:11","2019-01-04",7.83,1546586231000
"2019-01-04 07:32:11","2019-01-04",7.82,1546587131000
"2019-01-04 07:47:11","2019-01-04",7.81,1546588031000
"2019-01-04 08:02:11","2019-01-04",7.8,1546588931000
"2019-01-04 08:17:11","2019-01-04",7.8,1546589831000
"2019-01-04 08:32:11","2019-01-04",7.79,1546590731000
"2019-01-04 08:47:12","2019-01-04",7.79,1546591632000
"2019-01-04 09:02:11","2019-01-04",7.8,1546592531000
"2019-01-04 09:17:11","2019-01-04",7.8,1546593431000
"2019-01-04 09:32:12","2019-01-04",7.81,1546594332000
"2019-01-04 09:47:12","2019-01-04",7.82,1546595232000
"2019-01-04 10:02:12","2019-01-04",7.83,1546596132000
"2019-01-04 10:17:11","2019-01-04",7.85,1546597031000
"2019-01-04 10:32:11","2019-01-04",7.86,1546597931000
"2019-01-04 10:47:12","2019-01-04",7.88,1546598832000
"2019-01-04 11:02:12","2019-01-04",7.88,1546599732000
"2019-01-04 11:17:11","2019-01-04",7.89,1546600631000
"2019-01-04 11:32:11","2019-01-04",7.89,1546601531000
"2019-01-04 11:47:11","2019-01-04",7.89,1546602431000
"2019-01-04 12:02:11","2019-01-04",7.91,1546603331000
"2019-01-04 12:17:11","2019-01-04",7.92,1546604231000
"2019-01-04 12:32:11","2019-01-04",7.93,1546605131000
"2019-01-04 12:47:11","2019-01-04",7.93,1546606031000
"2019-01-04 13:02:11","2019-01-04",7.94,1546606931000
"2019-01-04 13:17:11","2019-01-04",7.95,1546607831000
"2019-01-04 13:32:11","2019-01-04",7.95,1546608731000
"2019-01-04 13:47:12","2019-01-04",7.94,1546609632000
"2019-01-04 14:02:11","2019-01-04",7.94,1546610531000
"2019-01-04 14:17:11","2019-01-04",7.94,1546611431000
"2019-01-04 14:32:11","2019-01-04",7.94,1546612331000
"2019-01-04 14:47:11","2019-01-04",7.93,1546613231000
"2019-01-04 15:02:12","2019-01-04",7.93,1546614132000
"2019-01-04 15:17:12","2019-01-04",7.93,1546615032000
"2019-01-04 15:32:12","2019-01-04",7.92,1546615932000
"2019-01-04 15:47:12","2019-01-04",7.91,1546616832000
"2019-01-04 16:02:11","2019-01-04",7.9,1546617731000
"2019-01-04 16:17:11","2019-01-04",7.9,1546618631000
"2019-01-04 16:32:11","2019-01-04",7.89,1546619531000
"2019-01-04 16:47:11","2019-01-04",7.89,1546620431000
"2019-01-04 17:02:11","2019-01-04",7.89,1546621331000
"2019-01-04 17:17:12","2019-01-04",7.88,1546622232000
"2019-01-04 17:32:12","2019-01-04",7.88,1546623132000
"2019-01-04 17:47:11","2019-01-04",7.87,1546624031000
"2019-01-04 18:02:11","2019-01-04",7.86,1546624931000
"2019-01-04 18:17:11","2019-01-04",7.85,1546625831000
"2019-01-04 18:32:11","2019-01-04",7.84,1546626731000
"2019-01-04 18:47:11","2019-01-04",7.83,1546627631000
"2019-01-04 19:02:12","2019-01-04",7.81,1546628532000
"2019-01-04 19:17:12","2019-01-04",7.8,1546629432000
"2019-01-04 19:32:14","2019-01-04",7.79,1546630334000
"2019-01-04 19:47:11","2019-01-04",7.79,1546631231000
"2019-01-04 20:02:12","2019-01-04",7.79,1546632132000
"2019-01-04 20:17:13","2019-01-04",7.79,1546633033000
"2019-01-04 20:32:11","2019-01-04",7.79,1546633931000
"2019-01-04 20:47:11","2019-01-04",7.79,1546634831000
"2019-01-04 21:02:11","2019-01-04",7.81,1546635731000
"2019-01-04 21:17:12","2019-01-04",7.8,1546636632000
"2019-01-04 21:32:11","2019-01-04",7.8,1546637531000
"2019-01-04 21:47:12","2019-01-04",7.8,1546638432000
"2019-01-04 22:02:11","2019-01-04",7.81,1546639331000
"2019-01-04 22:17:12","2019-01-04",7.81,1546640232000
"2019-01-04 22:32:12","2019-01-04",7.82,1546641132000
"2019-01-04 22:47:12","2019-01-04",7.83,1546642032000
"2019-01-04 23:02:12","2019-01-04",7.85,1546642932000
"2019-01-04 23:17:12","2019-01-04",7.86,1546643832000
"2019-01-04 23:32:12","2019-01-04",7.88,1546644732000
"2019-01-04 23:47:12","2019-01-04",7.88,1546645632000
"2019-01-05 00:02:12","2019-01-05",7.91,1546646532000
"2019-01-05 00:17:12","2019-01-05",7.92,1546647432000
"2019-01-05 00:32:11","2019-01-05",7.93,1546648331000
"2019-01-05 00:47:11","2019-01-05",7.93,1546649231000
"2019-01-05 01:17:11","2019-01-05",7.95,1546651031000
"2019-01-05 01:32:11","2019-01-05",7.95,1546651931000
"2019-01-05 01:47:12","2019-01-05",7.95,1546652832000
"2019-01-05 02:02:12","2019-01-05",7.95,1546653732000
"2019-01-05 02:17:11","2019-01-05",7.95,1546654631000
"2019-01-05 02:32:11","2019-01-05",7.95,1546655531000
"2019-01-05 02:47:11","2019-01-05",7.95,1546656431000
"2019-01-05 03:02:11","2019-01-05",7.94,1546657331000
"2019-01-05 03:17:11","2019-01-05",7.94,1546658231000
"2019-01-05 03:32:11","2019-01-05",7.93,1546659131000
"2019-01-05 03:47:11","2019-01-05",7.93,1546660031000
"2019-01-05 04:02:11","2019-01-05",7.92,1546660931000
"2019-01-05 04:17:11","2019-01-05",7.91,1546661831000
"2019-01-05 04:32:11","2019-01-05",7.91,1546662731000
"2019-01-05 04:47:11","2019-01-05",7.89,1546663631000
"2019-01-05 05:02:12","2019-01-05",7.89,1546664532000
"2019-01-05 05:17:11","2019-01-05",7.88,1546665431000
"2019-01-05 05:32:11","2019-01-05",7.87,1546666331000
"2019-01-05 05:47:11","2019-01-05",7.86,1546667231000
"2019-01-05 06:02:11","2019-01-05",7.86,1546668131000
"2019-01-05 06:17:12","2019-01-05",7.85,1546669032000
"2019-01-05 06:32:12","2019-01-05",7.85,1546669932000
"2019-01-05 06:47:14","2019-01-05",7.84,1546670834000
"2019-01-05 07:02:11","2019-01-05",7.84,1546671731000
"2019-01-05 07:17:11","2019-01-05",7.83,1546672631000
"2019-01-05 07:32:11","2019-01-05",7.82,1546673531000
"2019-01-05 07:47:11","2019-01-05",7.82,1546674431000
"2019-01-05 08:02:12","2019-01-05",7.81,1546675332000
"2019-01-05 08:17:12","2019-01-05",7.8,1546676232000
"2019-01-05 08:32:12","2019-01-05",7.8,1546677132000
"2019-01-05 08:47:11","2019-01-05",7.79,1546678031000
"2019-01-05 09:02:12","2019-01-05",7.78,1546678932000
"2019-01-05 09:17:12","2019-01-05",7.78,1546679832000
"2019-01-05 09:32:11","2019-01-05",7.78,1546680731000
"2019-01-05 09:47:11","2019-01-05",7.79,1546681631000
"2019-01-05 10:02:11","2019-01-05",7.8,1546682531000
"2019-01-05 10:17:13","2019-01-05",7.81,1546683433000
"2019-01-05 10:32:13","2019-01-05",7.82,1546684333000
"2019-01-05 10:47:12","2019-01-05",7.83,1546685232000
"2019-01-05 11:02:12","2019-01-05",7.84,1546686132000
"2019-01-05 11:17:12","2019-01-05",7.86,1546687032000
"2019-01-05 11:32:12","2019-01-05",7.87,1546687932000
"2019-01-05 11:47:12","2019-01-05",7.88,1546688832000
"2019-01-05 12:02:12","2019-01-05",7.89,1546689732000
"2019-01-05 12:17:12","2019-01-05",7.9,1546690632000
"2019-01-05 12:32:12","2019-01-05",7.92,1546691532000
"2019-01-05 12:47:11","2019-01-05",7.93,1546692431000
"2019-01-05 13:02:11","2019-01-05",7.94,1546693331000
"2019-01-05 13:17:11","2019-01-05",7.94,1546694231000
"2019-01-05 13:32:11","2019-01-05",7.95,1546695131000
"2019-01-05 13:47:11","2019-01-05",7.96,1546696031000
"2019-01-05 14:02:14","2019-01-05",7.96,1546696934000
"2019-01-05 14:17:11","2019-01-05",7.96,1546697831000
"2019-01-05 14:32:11","2019-01-05",7.95,1546698731000
"2019-01-05 14:47:11","2019-01-05",7.96,1546699631000
"2019-01-05 15:02:11","2019-01-05",7.95,1546700531000
"2019-01-05 15:17:11","2019-01-05",7.96,1546701431000
"2019-01-05 15:32:11","2019-01-05",7.95,1546702331000
"2019-01-05 15:47:11","2019-01-05",7.95,1546703231000
"2019-01-05 16:02:12","2019-01-05",7.94,1546704132000
"2019-01-05 16:17:12","2019-01-05",7.93,1546705032000
"2019-01-05 16:32:12","2019-01-05",7.92,1546705932000
"2019-01-05 16:47:12","2019-01-05",7.91,1546706832000
"2019-01-05 17:02:12","2019-01-05",7.91,1546707732000
"2019-01-05 17:17:15","2019-01-05",7.9,1546708635000
"2019-01-05 17:32:13","2019-01-05",7.89,1546709533000
"2019-01-05 17:47:11","2019-01-05",7.88,1546710431000
"2019-01-05 18:02:11","2019-01-05",7.87,1546711331000
"2019-01-05 18:17:11","2019-01-05",7.87,1546712231000
"2019-01-05 18:32:13","2019-01-05",7.86,1546713133000
"2019-01-05 18:47:15","2019-01-05",7.85,1546714035000
"2019-01-05 19:02:12","2019-01-05",7.85,1546714932000
"2019-01-05 19:17:11","2019-01-05",7.84,1546715831000
"2019-01-05 19:32:11","2019-01-05",7.83,1546716731000
"2019-01-05 19:47:12","2019-01-05",7.82,1546717632000
"2019-01-05 20:02:11","2019-01-05",7.82,1546718531000
"2019-01-05 20:17:13","2019-01-05",7.81,1546719433000
"2019-01-05 20:32:11","2019-01-05",7.81,1546720331000
"2019-01-05 20:47:11","2019-01-05",7.81,1546721231000
"2019-01-05 21:02:11","2019-01-05",7.81,1546722131000
"2019-01-05 21:17:13","2019-01-05",7.81,1546723033000
"2019-01-05 21:32:11","2019-01-05",7.81,1546723931000
"2019-01-05 21:47:11","2019-01-05",7.82,1546724831000
"2019-01-05 22:02:11","2019-01-05",7.82,1546725731000
"2019-01-05 22:17:11","2019-01-05",7.82,1546726631000
"2019-01-05 22:32:12","2019-01-05",7.82,1546727532000
"2019-01-05 22:47:11","2019-01-05",7.83,1546728431000
"2019-01-05 23:02:11","2019-01-05",7.84,1546729331000
"2019-01-05 23:17:11","2019-01-05",7.84,1546730231000
"2019-01-05 23:32:11","2019-01-05",7.85,1546731131000
"2019-01-05 23:47:11","2019-01-05",7.86,1546732031000
"2019-01-06 00:02:11","2019-01-06",7.87,1546732931000
"2019-01-06 00:17:11","2019-01-06",7.88,1546733831000
"2019-01-06 00:32:11","2019-01-06",7.89,1546734731000
"2019-01-06 00:47:11","2019-01-06",7.92,1546735631000
"2019-01-06 01:02:11","2019-01-06",7.93,1546736531000
"2019-01-06 01:17:12","2019-01-06",7.94,1546737432000
"2019-01-06 01:32:11","2019-01-06",7.94,1546738331000
"2019-01-06 01:47:11","2019-01-06",7.95,1546739231000
"2019-01-06 02:02:12","2019-01-06",7.95,1546740132000
"2019-01-06 02:17:12","2019-01-06",7.95,1546741032000
"2019-01-06 02:32:14","2019-01-06",7.95,1546741934000
"2019-01-06 02:47:12","2019-01-06",7.94,1546742832000
"2019-01-06 03:02:11","2019-01-06",7.95,1546743731000
"2019-01-06 03:17:11","2019-01-06",7.96,1546744631000
"2019-01-06 03:32:13","2019-01-06",7.96,1546745533000
"2019-01-06 03:47:12","2019-01-06",7.95,1546746432000
"2019-01-06 04:02:12","2019-01-06",7.95,1546747332000
"2019-01-06 04:17:11","2019-01-06",7.94,1546748231000
"2019-01-06 04:32:11","2019-01-06",7.93,1546749131000
"2019-01-06 04:47:11","2019-01-06",7.92,1546750031000
"2019-01-06 05:02:11","2019-01-06",7.91,1546750931000
"2019-01-06 05:17:11","2019-01-06",7.9,1546751831000
"2019-01-06 05:32:11","2019-01-06",7.9,1546752731000
"2019-01-06 05:47:11","2019-01-06",7.89,1546753631000
"2019-01-06 06:02:11","2019-01-06",7.88,1546754531000
"2019-01-06 06:17:11","2019-01-06",7.87,1546755431000
"2019-01-06 06:32:11","2019-01-06",7.86,1546756331000
"2019-01-06 06:47:11","2019-01-06",7.86,1546757231000
"2019-01-06 07:02:12","2019-01-06",7.86,1546758132000
"2019-01-06 07:17:12","2019-01-06",7.85,1546759032000
"2019-01-06 07:32:12","2019-01-06",7.85,1546759932000
"2019-01-06 07:47:11","2019-01-06",7.85,1546760831000
"2019-01-06 08:02:11","2019-01-06",7.84,1546761731000
"2019-01-06 08:17:11","2019-01-06",7.83,1546762631000
"2019-01-06 08:32:11","2019-01-06",7.82,1546763531000
"2019-01-06 08:47:11","2019-01-06",7.81,1546764431000
"2019-01-06 09:02:11","2019-01-06",7.8,1546765331000
"2019-01-06 09:17:11","2019-01-06",7.79,1546766231000
"2019-01-06 09:32:12","2019-01-06",7.78,1546767132000
"2019-01-06 09:47:11","2019-01-06",7.78,1546768031000
"2019-01-06 10:02:11","2019-01-06",7.77,1546768931000
"2019-01-06 10:17:11","2019-01-06",7.77,1546769831000
"2019-01-06 10:32:12","2019-01-06",7.78,1546770732000
"2019-01-06 10:47:12","2019-01-06",7.78,1546771632000
"2019-01-06 11:02:11","2019-01-06",7.79,1546772531000
"2019-01-06 11:17:11","2019-01-06",7.8,1546773431000
"2019-01-06 11:32:11","2019-01-06",7.81,1546774331000
"2019-01-06 11:47:12","2019-01-06",7.83,1546775232000
"2019-01-06 12:02:11","2019-01-06",7.84,1546776131000
"2019-01-06 12:17:11","2019-01-06",7.87,1546777031000
"2019-01-06 12:32:11","2019-01-06",7.87,1546777931000
"2019-01-06 12:47:11","2019-01-06",7.88,1546778831000
"2019-01-06 13:02:12","2019-01-06",7.89,1546779732000
"2019-01-06 13:17:12","2019-01-06",7.92,1546780632000
"2019-01-06 13:32:11","2019-01-06",7.93,1546781531000
"2019-01-06 13:47:14","2019-01-06",7.94,1546782434000
"2019-01-06 14:02:12","2019-01-06",7.95,1546783332000
"2019-01-06 14:17:11","2019-01-06",7.96,1546784231000
"2019-01-06 14:32:11","2019-01-06",7.96,1546785131000
"2019-01-06 14:47:11","2019-01-06",7.96,1546786031000
"2019-01-06 15:02:11","2019-01-06",7.96,1546786931000
"2019-01-06 15:17:14","2019-01-06",7.95,1546787834000
"2019-01-06 15:32:11","2019-01-06",7.96,1546788731000
"2019-01-06 15:47:11","2019-01-06",7.96,1546789631000
"2019-01-06 16:02:11","2019-01-06",7.96,1546790531000
"2019-01-06 16:17:11","2019-01-06",7.96,1546791431000
"2019-01-06 16:32:13","2019-01-06",7.95,1546792333000
"2019-01-06 16:47:12","2019-01-06",7.94,1546793232000
