"datetime","date","do-i-subdaily-pct","epoch"
"2022-02-19 23:01:11","2022-02-19",92.89,1645311671000
"2022-02-20 00:01:11","2022-02-20",92.85,1645315271000
"2022-02-20 01:01:11","2022-02-20",93.15,1645318871000
"2022-02-20 02:01:11","2022-02-20",93.13,1645322471000
"2022-02-20 03:01:11","2022-02-20",93.13,1645326071000
"2022-02-20 04:01:11","2022-02-20",93.16,1645329671000
"2022-02-20 05:01:11","2022-02-20",93.24,1645333271000
"2022-02-20 06:01:11","2022-02-20",93.3,1645336871000
"2022-02-20 07:01:11","2022-02-20",93.49,1645340471000
"2022-02-20 08:01:11","2022-02-20",93.56,1645344071000
"2022-02-20 09:01:11","2022-02-20",93.74,1645347671000
"2022-02-20 10:01:11","2022-02-20",93.92,1645351271000
"2022-02-20 11:01:11","2022-02-20",94.34,1645354871000
"2022-02-20 12:01:11","2022-02-20",94.72,1645358471000
"2022-02-20 13:01:11","2022-02-20",94.97,1645362071000
"2022-02-20 14:01:11","2022-02-20",95.01,1645365671000
"2022-02-20 15:01:11","2022-02-20",95.17,1645369271000
"2022-02-20 16:01:11","2022-02-20",95.28,1645372871000
"2022-02-20 17:01:11","2022-02-20",95.3,1645376471000
"2022-02-20 18:01:11","2022-02-20",95.1,1645380071000
"2022-02-20 19:01:11","2022-02-20",94.81,1645383671000
"2022-02-20 20:01:11","2022-02-20",94.29,1645387271000
"2022-02-20 21:01:11","2022-02-20",94.34,1645390871000
"2022-02-20 22:01:11","2022-02-20",94.16,1645394471000
"2022-02-20 23:01:11","2022-02-20",93.99,1645398071000
"2022-02-21 00:01:11","2022-02-21",94.02,1645401671000
"2022-02-21 01:01:11","2022-02-21",93.92,1645405271000
"2022-02-21 02:01:11","2022-02-21",93.97,1645408871000
"2022-02-21 03:01:11","2022-02-21",93.8,1645412471000
"2022-02-21 04:01:11","2022-02-21",93.74,1645416071000
"2022-02-21 05:01:11","2022-02-21",93.58,1645419671000
"2022-02-21 06:01:11","2022-02-21",93.34,1645423271000
"2022-02-21 07:01:11","2022-02-21",93.14,1645426871000
"2022-02-21 08:01:11","2022-02-21",93.07,1645430471000
"2022-02-21 09:01:11","2022-02-21",92.98,1645434071000
"2022-02-21 10:01:11","2022-02-21",93.08,1645437671000
"2022-02-21 11:01:11","2022-02-21",93.3,1645441271000
"2022-02-21 12:01:11","2022-02-21",93.42,1645444871000
"2022-02-21 13:01:11","2022-02-21",93.82,1645448471000
"2022-02-21 14:01:11","2022-02-21",94.04,1645452071000
"2022-02-21 15:01:11","2022-02-21",94.1,1645455671000
"2022-02-21 16:01:11","2022-02-21",94.11,1645459271000
"2022-02-21 17:01:11","2022-02-21",94.09,1645462871000
"2022-02-21 18:01:11","2022-02-21",93.92,1645466471000
"2022-02-21 19:01:11","2022-02-21",93.85,1645470071000
"2022-02-21 20:01:11","2022-02-21",93.86,1645473671000
"2022-02-21 21:01:11","2022-02-21",93.8,1645477271000
"2022-02-21 22:01:11","2022-02-21",93.79,1645480871000
"2022-02-21 23:01:11","2022-02-21",93.89,1645484471000
"2022-02-22 00:01:11","2022-02-22",93.94,1645488071000
"2022-02-22 01:01:11","2022-02-22",94.06,1645491671000
"2022-02-22 02:01:11","2022-02-22",94.04,1645495271000
"2022-02-22 03:01:11","2022-02-22",94.15,1645498871000
"2022-02-22 04:01:11","2022-02-22",94.06,1645502471000
"2022-02-22 05:01:11","2022-02-22",94.09,1645506071000
"2022-02-22 06:01:11","2022-02-22",94.05,1645509671000
"2022-02-22 07:01:11","2022-02-22",93.94,1645513271000
"2022-02-22 08:01:11","2022-02-22",93.83,1645516871000
"2022-02-22 09:01:11","2022-02-22",93.78,1645520471000
"2022-02-22 10:01:11","2022-02-22",93.83,1645524071000
"2022-02-22 11:01:11","2022-02-22",93.83,1645527671000
"2022-02-22 12:01:11","2022-02-22",93.96,1645531271000
"2022-02-22 13:01:11","2022-02-22",94.04,1645534871000
"2022-02-22 14:01:11","2022-02-22",94.34,1645538471000
"2022-02-22 15:01:11","2022-02-22",94.42,1645542071000
"2022-02-22 16:01:11","2022-02-22",94.47,1645545671000
"2022-02-22 17:01:11","2022-02-22",94.47,1645549271000
"2022-02-22 18:01:11","2022-02-22",94.31,1645552871000
"2022-02-22 19:01:11","2022-02-22",94.24,1645556471000
"2022-02-22 20:01:11","2022-02-22",94.23,1645560071000
"2022-02-22 21:01:11","2022-02-22",94.21,1645563671000
"2022-02-22 22:01:11","2022-02-22",94.17,1645567271000
"2022-02-22 23:01:11","2022-02-22",94.08,1645570871000
"2022-02-23 00:01:11","2022-02-23",94.04,1645574471000
"2022-02-23 01:01:11","2022-02-23",93.96,1645578071000
"2022-02-23 02:01:11","2022-02-23",93.83,1645581671000
"2022-02-23 03:01:11","2022-02-23",93.78,1645585271000
"2022-02-23 04:01:11","2022-02-23",93.62,1645588871000
"2022-02-23 05:01:11","2022-02-23",93.62,1645592471000
"2022-02-23 06:01:11","2022-02-23",93.45,1645596071000
"2022-02-23 07:01:11","2022-02-23",93.4,1645599671000
"2022-02-23 08:01:11","2022-02-23",93.29,1645603271000
"2022-02-23 09:01:11","2022-02-23",93.12,1645606871000
"2022-02-23 10:01:11","2022-02-23",93.17,1645610471000
"2022-02-23 11:01:11","2022-02-23",93.29,1645614071000
"2022-02-23 12:01:11","2022-02-23",93.01,1645617671000
"2022-02-23 13:01:11","2022-02-23",93.17,1645621271000
"2022-02-23 14:01:11","2022-02-23",93.37,1645624871000
"2022-02-23 15:01:11","2022-02-23",93.44,1645628471000
"2022-02-23 16:01:11","2022-02-23",93.54,1645632071000
"2022-02-23 17:01:11","2022-02-23",93.67,1645635671000
"2022-02-23 18:01:11","2022-02-23",93.62,1645639271000
"2022-02-23 19:01:11","2022-02-23",93.6,1645642871000
"2022-02-23 20:01:11","2022-02-23",93.55,1645646471000
"2022-02-23 21:01:11","2022-02-23",93.5,1645650071000
"2022-02-23 22:01:11","2022-02-23",93.44,1645653671000
"2022-02-23 23:01:11","2022-02-23",93.26,1645657271000
"2022-02-24 00:01:11","2022-02-24",93.11,1645660871000
"2022-02-24 01:01:11","2022-02-24",92.91,1645664471000
"2022-02-24 02:01:11","2022-02-24",92.85,1645668071000
"2022-02-24 03:01:11","2022-02-24",92.62,1645671671000
"2022-02-24 04:01:11","2022-02-24",92.66,1645675271000
"2022-02-24 05:01:11","2022-02-24",92.52,1645678871000
"2022-02-24 06:01:11","2022-02-24",92.34,1645682471000
"2022-02-24 07:01:11","2022-02-24",92.35,1645686071000
"2022-02-24 08:01:11","2022-02-24",92.36,1645689671000
"2022-02-24 09:01:11","2022-02-24",92.32,1645693271000
"2022-02-24 10:01:11","2022-02-24",92.14,1645696871000
"2022-02-24 11:01:11","2022-02-24",92.34,1645700471000
"2022-02-24 12:01:11","2022-02-24",92.67,1645704071000
"2022-02-24 13:01:11","2022-02-24",92.97,1645707671000
"2022-02-24 14:01:11","2022-02-24",93.1,1645711271000
"2022-02-24 15:01:11","2022-02-24",93.57,1645714871000
"2022-02-24 16:01:11","2022-02-24",93.8,1645718471000
"2022-02-24 17:01:11","2022-02-24",93.87,1645722071000
"2022-02-24 18:01:11","2022-02-24",93.88,1645725671000
"2022-02-24 19:01:11","2022-02-24",93.8,1645729271000
"2022-02-24 20:01:11","2022-02-24",93.8,1645732871000
"2022-02-24 21:01:11","2022-02-24",93.85,1645736471000
"2022-02-24 22:01:11","2022-02-24",93.91,1645740071000
"2022-02-24 23:01:11","2022-02-24",93.79,1645743671000
"2022-02-25 00:01:11","2022-02-25",93.81,1645747271000
"2022-02-25 01:01:11","2022-02-25",93.63,1645750871000
"2022-02-25 02:01:11","2022-02-25",93.56,1645754471000
"2022-02-25 03:01:11","2022-02-25",93.48,1645758071000
"2022-02-25 04:01:11","2022-02-25",93.48,1645761671000
"2022-02-25 05:01:11","2022-02-25",93.45,1645765271000
"2022-02-25 06:01:11","2022-02-25",93.45,1645768871000
"2022-02-25 07:01:11","2022-02-25",93.49,1645772471000
"2022-02-25 08:01:11","2022-02-25",93.64,1645776071000
"2022-02-25 09:01:11","2022-02-25",93.73,1645779671000
"2022-02-25 10:01:11","2022-02-25",94.02,1645783271000
"2022-02-25 11:01:11","2022-02-25",94.5,1645786871000
"2022-02-25 12:01:11","2022-02-25",95.09,1645790471000
"2022-02-25 13:01:11","2022-02-25",95.62,1645794071000
"2022-02-25 14:01:11","2022-02-25",96.06,1645797671000
"2022-02-25 15:01:11","2022-02-25",96.39,1645801271000
"2022-02-25 16:01:11","2022-02-25",96.65,1645804871000
"2022-02-25 17:01:11","2022-02-25",96.82,1645808471000
"2022-02-25 18:01:11","2022-02-25",96.89,1645812071000
"2022-02-25 19:01:11","2022-02-25",96.84,1645815671000
"2022-02-25 20:01:11","2022-02-25",96.82,1645819271000
"2022-02-25 21:01:11","2022-02-25",96.81,1645822871000
"2022-02-25 22:01:11","2022-02-25",96.81,1645826471000
"2022-02-25 23:01:11","2022-02-25",96.75,1645830071000
"2022-02-26 00:01:11","2022-02-26",96.59,1645833671000
"2022-02-26 01:01:11","2022-02-26",96.5,1645837271000
"2022-02-26 02:01:11","2022-02-26",96.43,1645840871000
"2022-02-26 03:01:11","2022-02-26",96.33,1645844471000
"2022-02-26 04:01:11","2022-02-26",96.23,1645848071000
"2022-02-26 05:01:11","2022-02-26",96.2,1645851671000
"2022-02-26 06:01:11","2022-02-26",96.16,1645855271000
"2022-02-26 07:01:11","2022-02-26",96.14,1645858871000
"2022-02-26 08:01:11","2022-02-26",96.2,1645862471000
"2022-02-26 09:01:11","2022-02-26",96.37,1645866071000
"2022-02-26 10:01:11","2022-02-26",96.72,1645869671000
"2022-02-26 11:01:11","2022-02-26",97.21,1645873271000
"2022-02-26 12:01:11","2022-02-26",97.81,1645876871000
"2022-02-26 13:01:11","2022-02-26",99.03,1645880471000
"2022-02-26 14:01:11","2022-02-26",99.47,1645884071000
"2022-02-26 15:01:11","2022-02-26",99.54,1645887671000
"2022-02-26 16:01:11","2022-02-26",99.63,1645891271000
"2022-02-26 17:01:11","2022-02-26",99.55,1645894871000
"2022-02-26 18:01:12","2022-02-26",98.91,1645898472000
"2022-02-26 19:01:11","2022-02-26",98.64,1645902071000
"2022-02-26 20:01:11","2022-02-26",98.44,1645905671000
"2022-02-26 21:01:11","2022-02-26",98.24,1645909271000
"2022-02-26 22:01:11","2022-02-26",98.1,1645912871000
"2022-02-26 23:01:11","2022-02-26",97.98,1645916471000
"2022-02-27 00:01:11","2022-02-27",97.9,1645920071000
"2022-02-27 01:01:11","2022-02-27",97.77,1645923671000
"2022-02-27 02:01:11","2022-02-27",97.71,1645927271000
"2022-02-27 03:01:11","2022-02-27",97.55,1645930871000
"2022-02-27 04:01:11","2022-02-27",97.4,1645934471000
"2022-02-27 05:01:11","2022-02-27",97.27,1645938071000
"2022-02-27 06:01:11","2022-02-27",97.12,1645941671000
"2022-02-27 07:01:11","2022-02-27",96.95,1645945271000
"2022-02-27 08:01:11","2022-02-27",96.87,1645948871000
"2022-02-27 09:01:11","2022-02-27",96.96,1645952471000
"2022-02-27 10:01:11","2022-02-27",97.22,1645956071000
"2022-02-27 11:01:11","2022-02-27",97.73,1645959671000
"2022-02-27 12:01:11","2022-02-27",98.39,1645963271000
"2022-02-27 13:01:11","2022-02-27",99.02,1645966871000
"2022-02-27 14:01:11","2022-02-27",100.01,1645970471000
"2022-02-27 15:01:11","2022-02-27",100.47,1645974071000
"2022-02-27 16:01:11","2022-02-27",100.59,1645977671000
"2022-02-27 17:01:11","2022-02-27",100.49,1645981271000
"2022-02-27 18:01:11","2022-02-27",100.1,1645984871000
"2022-02-27 19:01:11","2022-02-27",99.67,1645988471000
"2022-02-27 20:01:11","2022-02-27",99.32,1645992071000
"2022-02-27 21:01:11","2022-02-27",99.02,1645995671000
"2022-02-27 22:01:11","2022-02-27",98.87,1645999271000
"2022-02-27 23:01:11","2022-02-27",98.76,1646002871000
"2022-02-28 00:01:11","2022-02-28",98.63,1646006471000
"2022-02-28 01:01:11","2022-02-28",98.56,1646010071000
"2022-02-28 02:01:11","2022-02-28",98.48,1646013671000
"2022-02-28 03:01:11","2022-02-28",98.35,1646017271000
"2022-02-28 04:01:11","2022-02-28",98.34,1646020871000
"2022-02-28 05:01:11","2022-02-28",98.27,1646024471000
"2022-02-28 06:01:11","2022-02-28",98.26,1646028071000
"2022-02-28 07:01:11","2022-02-28",98.21,1646031671000
"2022-02-28 08:01:11","2022-02-28",98.2,1646035271000
"2022-02-28 09:01:11","2022-02-28",98.23,1646038871000
"2022-02-28 10:01:11","2022-02-28",98.42,1646042471000
"2022-02-28 11:01:11","2022-02-28",98.75,1646046071000
"2022-02-28 12:01:11","2022-02-28",99.3,1646049671000
"2022-02-28 13:01:11","2022-02-28",99.86,1646053271000
"2022-02-28 14:01:11","2022-02-28",100.17,1646056871000
"2022-02-28 15:01:11","2022-02-28",100.43,1646060471000
"2022-02-28 16:01:11","2022-02-28",100.2,1646064071000
"2022-02-28 17:01:11","2022-02-28",100.11,1646067671000
"2022-02-28 18:01:11","2022-02-28",99.72,1646071271000
"2022-02-28 19:01:11","2022-02-28",99.48,1646074871000
"2022-02-28 20:01:11","2022-02-28",98.86,1646078471000
"2022-02-28 21:01:11","2022-02-28",98.5,1646082071000
"2022-02-28 22:01:11","2022-02-28",98.09,1646085671000
"2022-02-28 23:01:11","2022-02-28",97.82,1646089271000
"2022-03-01 00:01:11","2022-03-01",98.36,1646092871000
"2022-03-01 01:01:11","2022-03-01",98.16,1646096471000
"2022-03-01 02:01:11","2022-03-01",98.1,1646100071000
"2022-03-01 03:01:11","2022-03-01",98.07,1646103671000
"2022-03-01 04:01:11","2022-03-01",97.77,1646107271000
"2022-03-01 05:01:11","2022-03-01",97.63,1646110871000
"2022-03-01 06:01:11","2022-03-01",97.58,1646114471000
"2022-03-01 07:01:11","2022-03-01",97.41,1646118071000
"2022-03-01 08:01:11","2022-03-01",97.52,1646121671000
"2022-03-01 09:01:11","2022-03-01",97.37,1646125271000
"2022-03-01 10:01:11","2022-03-01",97.45,1646128871000
"2022-03-01 11:01:11","2022-03-01",97.5,1646132471000
"2022-03-01 12:01:11","2022-03-01",97.65,1646136071000
"2022-03-01 13:01:11","2022-03-01",97.65,1646139671000
"2022-03-01 14:01:11","2022-03-01",97.64,1646143271000
"2022-03-01 15:01:11","2022-03-01",97.52,1646146871000
"2022-03-01 16:01:11","2022-03-01",97.33,1646150471000
"2022-03-01 17:01:11","2022-03-01",97.14,1646154071000
"2022-03-01 18:01:11","2022-03-01",97.0,1646157671000
"2022-03-01 19:01:11","2022-03-01",96.8,1646161271000
"2022-03-01 20:01:11","2022-03-01",96.65,1646164871000
"2022-03-01 21:01:11","2022-03-01",96.54,1646168471000
"2022-03-01 22:01:11","2022-03-01",96.24,1646172071000
"2022-03-01 23:01:11","2022-03-01",96.22,1646175671000
"2022-03-02 00:01:11","2022-03-02",96.04,1646179271000
"2022-03-02 01:01:11","2022-03-02",96.16,1646182871000
"2022-03-02 02:01:11","2022-03-02",96.03,1646186471000
"2022-03-02 03:01:11","2022-03-02",95.9,1646190071000
"2022-03-02 04:01:11","2022-03-02",95.72,1646193671000
"2022-03-02 05:01:12","2022-03-02",95.52,1646197272000
"2022-03-02 06:01:11","2022-03-02",95.45,1646200871000
"2022-03-02 07:01:11","2022-03-02",95.32,1646204471000
"2022-03-02 08:01:11","2022-03-02",95.33,1646208071000
"2022-03-02 09:01:11","2022-03-02",95.22,1646211671000
"2022-03-02 10:01:11","2022-03-02",95.37,1646215271000
"2022-03-02 11:01:11","2022-03-02",95.53,1646218871000
"2022-03-02 12:01:11","2022-03-02",95.75,1646222471000
"2022-03-02 13:01:11","2022-03-02",96.12,1646226071000
"2022-03-02 14:01:11","2022-03-02",96.24,1646229671000
"2022-03-02 15:01:11","2022-03-02",96.32,1646233271000
"2022-03-02 16:01:11","2022-03-02",96.28,1646236871000
"2022-03-02 17:01:11","2022-03-02",96.3,1646240471000
"2022-03-02 18:01:11","2022-03-02",96.09,1646244071000
"2022-03-02 19:01:11","2022-03-02",95.85,1646247671000
"2022-03-02 20:01:11","2022-03-02",95.57,1646251271000
"2022-03-02 21:01:11","2022-03-02",95.26,1646254871000
"2022-03-02 22:01:11","2022-03-02",95.08,1646258471000
"2022-03-02 23:01:11","2022-03-02",94.83,1646262071000
"2022-03-03 00:01:11","2022-03-03",94.6,1646265671000
"2022-03-03 01:01:11","2022-03-03",94.41,1646269271000
"2022-03-03 02:01:11","2022-03-03",94.29,1646272871000
"2022-03-03 03:01:11","2022-03-03",94.18,1646276471000
"2022-03-03 04:01:11","2022-03-03",94.15,1646280071000
"2022-03-03 05:01:11","2022-03-03",94.01,1646283671000
"2022-03-03 06:01:11","2022-03-03",94.03,1646287271000
"2022-03-03 07:01:11","2022-03-03",93.96,1646290871000
"2022-03-03 08:01:11","2022-03-03",94.06,1646294471000
"2022-03-03 09:01:11","2022-03-03",94.07,1646298071000
"2022-03-03 10:01:11","2022-03-03",94.12,1646301671000
"2022-03-03 11:01:11","2022-03-03",94.21,1646305271000
"2022-03-03 12:01:11","2022-03-03",94.31,1646308871000
"2022-03-03 13:01:11","2022-03-03",94.36,1646312471000
"2022-03-03 14:01:11","2022-03-03",94.34,1646316071000
"2022-03-03 15:01:11","2022-03-03",94.23,1646319671000
"2022-03-03 16:01:11","2022-03-03",94.09,1646323271000
"2022-03-03 17:01:11","2022-03-03",93.96,1646326871000
"2022-03-03 18:01:11","2022-03-03",93.85,1646330471000
"2022-03-03 19:01:11","2022-03-03",93.71,1646334071000
"2022-03-03 20:01:11","2022-03-03",93.66,1646337671000
"2022-03-03 21:01:11","2022-03-03",93.72,1646341271000
"2022-03-03 22:01:11","2022-03-03",93.85,1646344871000
"2022-03-03 23:01:11","2022-03-03",93.9,1646348471000
"2022-03-04 00:01:11","2022-03-04",94.04,1646352071000
"2022-03-04 01:01:11","2022-03-04",94.1,1646355671000
"2022-03-04 02:01:11","2022-03-04",94.2,1646359271000
"2022-03-04 03:01:11","2022-03-04",94.31,1646362871000
"2022-03-04 04:01:11","2022-03-04",94.31,1646366471000
"2022-03-04 05:01:11","2022-03-04",94.28,1646370071000
"2022-03-04 06:01:11","2022-03-04",94.15,1646373671000
"2022-03-04 07:01:11","2022-03-04",94.06,1646377271000
"2022-03-04 08:01:11","2022-03-04",93.93,1646380871000
"2022-03-04 09:01:11","2022-03-04",93.82,1646384471000
"2022-03-04 10:01:11","2022-03-04",93.9,1646388071000
"2022-03-04 11:01:11","2022-03-04",94.04,1646391671000
"2022-03-04 12:01:11","2022-03-04",94.21,1646395271000
"2022-03-04 13:01:11","2022-03-04",94.21,1646398871000
"2022-03-04 14:01:11","2022-03-04",94.27,1646402471000
"2022-03-04 15:01:11","2022-03-04",94.35,1646406071000
"2022-03-04 16:01:11","2022-03-04",94.46,1646409671000
"2022-03-04 17:01:11","2022-03-04",94.64,1646413271000
"2022-03-04 18:01:11","2022-03-04",94.58,1646416871000
"2022-03-04 19:01:11","2022-03-04",94.47,1646420471000
"2022-03-04 20:01:11","2022-03-04",94.33,1646424071000
"2022-03-04 21:01:11","2022-03-04",94.29,1646427671000
"2022-03-04 22:01:11","2022-03-04",94.2,1646431271000
"2022-03-04 23:01:11","2022-03-04",94.25,1646434871000
"2022-03-05 00:01:11","2022-03-05",94.36,1646438471000
"2022-03-05 01:01:11","2022-03-05",94.32,1646442071000
"2022-03-05 02:01:11","2022-03-05",94.39,1646445671000
"2022-03-05 03:01:11","2022-03-05",94.37,1646449271000
"2022-03-05 04:01:11","2022-03-05",94.33,1646452871000
"2022-03-05 05:01:11","2022-03-05",94.35,1646456471000
"2022-03-05 06:01:11","2022-03-05",94.33,1646460071000
"2022-03-05 07:01:12","2022-03-05",94.26,1646463672000
"2022-03-05 08:01:11","2022-03-05",94.3,1646467271000
"2022-03-05 09:01:11","2022-03-05",94.37,1646470871000
"2022-03-05 10:01:11","2022-03-05",94.54,1646474471000
"2022-03-05 11:01:11","2022-03-05",94.76,1646478071000
"2022-03-05 12:01:11","2022-03-05",94.7,1646481671000
"2022-03-05 13:01:11","2022-03-05",94.7,1646485271000
"2022-03-05 14:01:11","2022-03-05",94.96,1646488871000
"2022-03-05 15:01:11","2022-03-05",95.19,1646492471000
"2022-03-05 16:01:11","2022-03-05",95.25,1646496071000
"2022-03-05 17:01:11","2022-03-05",95.32,1646499671000
"2022-03-05 18:01:11","2022-03-05",95.28,1646503271000
"2022-03-05 19:01:11","2022-03-05",95.24,1646506871000
"2022-03-05 20:01:11","2022-03-05",95.27,1646510471000
"2022-03-05 21:01:11","2022-03-05",95.33,1646514071000
"2022-03-05 22:01:11","2022-03-05",95.38,1646517671000
"2022-03-05 23:01:11","2022-03-05",95.49,1646521271000
"2022-03-06 01:00:01","2022-03-06",95.56,1646528401000
"2022-03-06 02:01:11","2022-03-06",95.54,1646532071000
"2022-03-06 03:01:11","2022-03-06",95.53,1646535671000
"2022-03-06 04:01:11","2022-03-06",95.49,1646539271000
"2022-03-06 05:01:11","2022-03-06",95.47,1646542871000
"2022-03-06 06:01:11","2022-03-06",95.44,1646546471000
"2022-03-06 07:01:11","2022-03-06",95.46,1646550071000
"2022-03-06 08:01:11","2022-03-06",95.45,1646553671000
"2022-03-06 09:01:11","2022-03-06",95.51,1646557271000
"2022-03-06 10:01:11","2022-03-06",95.74,1646560871000
"2022-03-06 11:01:11","2022-03-06",95.99,1646564471000
"2022-03-06 12:01:11","2022-03-06",96.26,1646568071000
"2022-03-06 13:01:11","2022-03-06",96.02,1646571671000
"2022-03-06 14:01:11","2022-03-06",96.11,1646575271000
"2022-03-06 15:01:11","2022-03-06",96.25,1646578871000
"2022-03-06 16:01:11","2022-03-06",96.35,1646582471000
"2022-03-06 17:01:11","2022-03-06",96.39,1646586071000
"2022-03-06 18:01:11","2022-03-06",96.38,1646589671000
"2022-03-06 19:01:11","2022-03-06",96.19,1646593271000
"2022-03-06 20:01:11","2022-03-06",96.07,1646596871000
