"datetime","date","temp-i-subdaily-C","epoch"
"2021-01-02 08:47:14","2021-01-02",3.95,1609577234000
"2021-01-02 09:02:11","2021-01-02",3.92,1609578131000
"2021-01-02 09:17:13","2021-01-02",3.91,1609579033000
"2021-01-02 09:32:11","2021-01-02",3.89,1609579931000
"2021-01-02 09:47:13","2021-01-02",3.89,1609580833000
"2021-01-02 10:02:11","2021-01-02",3.89,1609581731000
"2021-01-02 10:17:11","2021-01-02",3.9,1609582631000
"2021-01-02 10:32:11","2021-01-02",3.9,1609583531000
"2021-01-02 10:47:10","2021-01-02",3.89,1609584430000
"2021-01-02 11:02:11","2021-01-02",3.9,1609585331000
"2021-01-02 11:17:13","2021-01-02",3.92,1609586233000
"2021-01-02 11:32:10","2021-01-02",3.93,1609587130000
"2021-01-02 11:47:11","2021-01-02",3.94,1609588031000
"2021-01-02 12:02:11","2021-01-02",3.93,1609588931000
"2021-01-02 12:17:11","2021-01-02",3.93,1609589831000
"2021-01-02 12:32:11","2021-01-02",3.92,1609590731000
"2021-01-02 12:47:13","2021-01-02",3.9,1609591633000
"2021-01-02 13:02:11","2021-01-02",3.99,1609592531000
"2021-01-02 13:17:11","2021-01-02",3.98,1609593431000
"2021-01-02 13:32:11","2021-01-02",3.96,1609594331000
"2021-01-02 13:47:11","2021-01-02",4.05,1609595231000
"2021-01-02 14:02:13","2021-01-02",4.03,1609596133000
"2021-01-02 14:17:11","2021-01-02",4.01,1609597031000
"2021-01-02 14:32:11","2021-01-02",4.02,1609597931000
"2021-01-02 14:47:11","2021-01-02",4.01,1609598831000
"2021-01-02 15:02:11","2021-01-02",4.01,1609599731000
"2021-01-02 15:17:11","2021-01-02",4.02,1609600631000
"2021-01-02 15:32:13","2021-01-02",4.03,1609601533000
"2021-01-02 15:47:11","2021-01-02",4.05,1609602431000
"2021-01-02 16:02:10","2021-01-02",4.09,1609603330000
"2021-01-02 16:17:11","2021-01-02",4.09,1609604231000
"2021-01-02 16:32:11","2021-01-02",4.1,1609605131000
"2021-01-02 16:47:10","2021-01-02",4.05,1609606030000
"2021-01-02 17:02:10","2021-01-02",4.05,1609606930000
"2021-01-02 17:17:10","2021-01-02",4.03,1609607830000
"2021-01-02 17:32:13","2021-01-02",3.99,1609608733000
"2021-01-02 17:47:11","2021-01-02",3.97,1609609631000
"2021-01-02 18:02:10","2021-01-02",3.95,1609610530000
"2021-01-02 18:17:10","2021-01-02",3.94,1609611430000
"2021-01-02 18:32:11","2021-01-02",3.93,1609612331000
"2021-01-02 18:47:10","2021-01-02",3.93,1609613230000
"2021-01-02 19:02:11","2021-01-02",3.94,1609614131000
"2021-01-02 19:17:10","2021-01-02",3.96,1609615030000
"2021-01-02 19:32:10","2021-01-02",3.98,1609615930000
"2021-01-02 19:47:11","2021-01-02",3.99,1609616831000
"2021-01-02 20:02:11","2021-01-02",4.13,1609617731000
"2021-01-02 20:17:11","2021-01-02",4.31,1609618631000
"2021-01-02 20:32:10","2021-01-02",4.23,1609619530000
"2021-01-02 20:47:10","2021-01-02",4.14,1609620430000
"2021-01-02 21:02:11","2021-01-02",4.07,1609621331000
"2021-01-02 21:17:11","2021-01-02",4.01,1609622231000
"2021-01-02 21:32:11","2021-01-02",3.97,1609623131000
"2021-01-02 21:47:11","2021-01-02",3.95,1609624031000
"2021-01-02 22:02:10","2021-01-02",3.93,1609624930000
"2021-01-02 22:17:10","2021-01-02",3.92,1609625830000
"2021-01-02 22:32:10","2021-01-02",3.91,1609626730000
"2021-01-02 22:47:13","2021-01-02",3.9,1609627633000
"2021-01-02 23:02:10","2021-01-02",3.89,1609628530000
"2021-01-02 23:17:10","2021-01-02",3.9,1609629430000
"2021-01-02 23:32:10","2021-01-02",3.89,1609630330000
"2021-01-02 23:47:10","2021-01-02",3.89,1609631230000
"2021-01-03 00:02:10","2021-01-03",3.89,1609632130000
"2021-01-03 00:17:11","2021-01-03",3.89,1609633031000
"2021-01-03 00:32:10","2021-01-03",3.87,1609633930000
"2021-01-03 00:47:10","2021-01-03",3.87,1609634830000
"2021-01-03 01:02:10","2021-01-03",3.87,1609635730000
"2021-01-03 01:17:13","2021-01-03",3.87,1609636633000
"2021-01-03 01:32:12","2021-01-03",3.93,1609637532000
"2021-01-03 01:47:10","2021-01-03",3.98,1609638430000
"2021-01-03 02:02:10","2021-01-03",3.96,1609639330000
"2021-01-03 02:17:10","2021-01-03",3.97,1609640230000
"2021-01-03 02:32:10","2021-01-03",3.99,1609641130000
"2021-01-03 02:47:10","2021-01-03",3.96,1609642030000
"2021-01-03 03:02:10","2021-01-03",3.96,1609642930000
"2021-01-03 03:17:11","2021-01-03",3.97,1609643831000
"2021-01-03 03:32:10","2021-01-03",3.98,1609644730000
"2021-01-03 03:47:10","2021-01-03",3.98,1609645630000
"2021-01-03 04:02:10","2021-01-03",4.0,1609646530000
"2021-01-03 04:17:11","2021-01-03",4.01,1609647431000
"2021-01-03 04:32:10","2021-01-03",4.01,1609648330000
"2021-01-03 04:47:10","2021-01-03",4.02,1609649230000
"2021-01-03 05:02:11","2021-01-03",4.02,1609650131000
"2021-01-03 05:17:10","2021-01-03",4.0,1609651030000
"2021-01-03 05:32:10","2021-01-03",3.97,1609651930000
"2021-01-03 05:47:10","2021-01-03",3.94,1609652830000
"2021-01-03 06:02:11","2021-01-03",3.91,1609653731000
"2021-01-03 06:17:12","2021-01-03",3.9,1609654632000
"2021-01-03 06:32:10","2021-01-03",3.88,1609655530000
"2021-01-03 06:47:11","2021-01-03",3.88,1609656431000
"2021-01-03 07:02:10","2021-01-03",3.89,1609657330000
"2021-01-03 07:17:10","2021-01-03",3.91,1609658230000
"2021-01-03 07:32:10","2021-01-03",3.92,1609659130000
"2021-01-03 07:47:10","2021-01-03",3.91,1609660030000
"2021-01-03 08:02:11","2021-01-03",3.92,1609660931000
"2021-01-03 08:17:10","2021-01-03",3.98,1609661830000
"2021-01-03 08:32:13","2021-01-03",4.04,1609662733000
"2021-01-03 08:47:10","2021-01-03",4.02,1609663630000
"2021-01-03 09:02:11","2021-01-03",3.96,1609664531000
"2021-01-03 09:17:11","2021-01-03",3.91,1609665431000
"2021-01-03 09:32:11","2021-01-03",3.88,1609666331000
"2021-01-03 09:47:10","2021-01-03",3.87,1609667230000
"2021-01-03 10:02:10","2021-01-03",3.88,1609668130000
"2021-01-03 10:17:12","2021-01-03",3.86,1609669032000
"2021-01-03 10:32:13","2021-01-03",3.85,1609669933000
"2021-01-03 10:47:10","2021-01-03",3.87,1609670830000
"2021-01-03 11:02:10","2021-01-03",3.87,1609671730000
"2021-01-03 11:17:11","2021-01-03",3.89,1609672631000
"2021-01-03 11:32:10","2021-01-03",3.9,1609673530000
"2021-01-03 11:47:10","2021-01-03",3.89,1609674430000
"2021-01-03 12:02:10","2021-01-03",3.9,1609675330000
"2021-01-03 12:17:10","2021-01-03",3.91,1609676230000
"2021-01-03 12:47:10","2021-01-03",3.93,1609678030000
"2021-01-03 13:02:11","2021-01-03",3.92,1609678931000
"2021-01-03 13:17:10","2021-01-03",3.91,1609679830000
"2021-01-03 13:32:11","2021-01-03",3.96,1609680731000
"2021-01-03 13:47:10","2021-01-03",3.93,1609681630000
"2021-01-03 14:17:10","2021-01-03",3.96,1609683430000
"2021-01-03 14:32:11","2021-01-03",4.02,1609684331000
"2021-01-03 14:47:11","2021-01-03",4.0,1609685231000
"2021-01-03 15:02:10","2021-01-03",4.01,1609686130000
"2021-01-03 15:17:10","2021-01-03",4.0,1609687030000
"2021-01-03 15:32:10","2021-01-03",3.98,1609687930000
"2021-01-03 15:47:10","2021-01-03",3.98,1609688830000
"2021-01-03 16:02:10","2021-01-03",3.98,1609689730000
"2021-01-03 16:17:10","2021-01-03",3.99,1609690630000
"2021-01-03 16:32:11","2021-01-03",4.01,1609691531000
"2021-01-03 16:47:10","2021-01-03",4.03,1609692430000
"2021-01-03 17:02:10","2021-01-03",4.03,1609693330000
"2021-01-03 17:17:12","2021-01-03",4.03,1609694232000
"2021-01-03 17:32:10","2021-01-03",4.04,1609695130000
"2021-01-03 17:47:10","2021-01-03",4.01,1609696030000
"2021-01-03 18:02:10","2021-01-03",3.99,1609696930000
"2021-01-03 18:17:12","2021-01-03",3.97,1609697832000
"2021-01-03 18:32:10","2021-01-03",3.96,1609698730000
"2021-01-03 18:47:11","2021-01-03",3.96,1609699631000
"2021-01-03 19:02:11","2021-01-03",3.95,1609700531000
"2021-01-03 19:17:10","2021-01-03",3.95,1609701430000
"2021-01-03 19:32:10","2021-01-03",3.97,1609702330000
"2021-01-03 19:47:11","2021-01-03",3.99,1609703231000
"2021-01-03 20:02:11","2021-01-03",4.01,1609704131000
"2021-01-03 20:17:11","2021-01-03",4.03,1609705031000
"2021-01-03 20:32:11","2021-01-03",4.05,1609705931000
"2021-01-03 20:47:11","2021-01-03",4.16,1609706831000
"2021-01-03 21:02:11","2021-01-03",4.41,1609707731000
"2021-01-03 21:17:11","2021-01-03",4.4,1609708631000
"2021-01-03 21:32:10","2021-01-03",4.3,1609709530000
"2021-01-03 21:47:10","2021-01-03",4.23,1609710430000
"2021-01-03 22:17:11","2021-01-03",4.16,1609712231000
"2021-01-03 22:32:13","2021-01-03",4.15,1609713133000
"2021-01-03 22:47:11","2021-01-03",4.14,1609714031000
"2021-01-03 23:02:11","2021-01-03",4.14,1609714931000
"2021-01-03 23:17:12","2021-01-03",4.14,1609715832000
"2021-01-03 23:32:11","2021-01-03",4.15,1609716731000
"2021-01-03 23:47:10","2021-01-03",4.16,1609717630000
"2021-01-04 00:17:11","2021-01-04",4.18,1609719431000
"2021-01-04 00:32:11","2021-01-04",4.2,1609720331000
"2021-01-04 00:47:10","2021-01-04",4.19,1609721230000
"2021-01-04 01:02:11","2021-01-04",4.18,1609722131000
"2021-01-04 01:17:11","2021-01-04",4.19,1609723031000
"2021-01-04 01:32:13","2021-01-04",4.17,1609723933000
"2021-01-04 01:47:11","2021-01-04",4.17,1609724831000
"2021-01-04 02:02:11","2021-01-04",4.2,1609725731000
"2021-01-04 02:17:10","2021-01-04",4.27,1609726630000
"2021-01-04 02:32:10","2021-01-04",4.25,1609727530000
"2021-01-04 02:47:11","2021-01-04",4.23,1609728431000
"2021-01-04 03:02:11","2021-01-04",4.24,1609729331000
"2021-01-04 03:17:11","2021-01-04",4.23,1609730231000
"2021-01-04 03:32:11","2021-01-04",4.19,1609731131000
"2021-01-04 03:47:11","2021-01-04",4.21,1609732031000
"2021-01-04 04:02:11","2021-01-04",4.18,1609732931000
"2021-01-04 04:17:11","2021-01-04",4.18,1609733831000
"2021-01-04 04:32:11","2021-01-04",4.2,1609734731000
"2021-01-04 04:47:12","2021-01-04",4.21,1609735632000
"2021-01-04 05:02:11","2021-01-04",4.2,1609736531000
"2021-01-04 05:17:11","2021-01-04",4.21,1609737431000
"2021-01-04 05:32:11","2021-01-04",4.22,1609738331000
"2021-01-04 05:47:11","2021-01-04",4.21,1609739231000
"2021-01-04 06:02:11","2021-01-04",4.19,1609740131000
"2021-01-04 06:17:13","2021-01-04",4.17,1609741033000
"2021-01-04 06:32:10","2021-01-04",4.15,1609741930000
"2021-01-04 06:47:11","2021-01-04",4.15,1609742831000
"2021-01-04 07:02:11","2021-01-04",4.16,1609743731000
"2021-01-04 07:17:11","2021-01-04",4.16,1609744631000
"2021-01-04 07:32:11","2021-01-04",4.17,1609745531000
"2021-01-04 07:47:10","2021-01-04",4.19,1609746430000
"2021-01-04 08:02:11","2021-01-04",4.2,1609747331000
"2021-01-04 08:17:11","2021-01-04",4.22,1609748231000
"2021-01-04 08:32:11","2021-01-04",4.22,1609749131000
"2021-01-04 08:47:14","2021-01-04",4.22,1609750034000
"2021-01-04 09:02:11","2021-01-04",4.27,1609750931000
"2021-01-04 09:17:11","2021-01-04",4.34,1609751831000
"2021-01-04 09:32:11","2021-01-04",4.37,1609752731000
"2021-01-04 09:47:13","2021-01-04",4.31,1609753633000
"2021-01-04 10:02:11","2021-01-04",4.28,1609754531000
"2021-01-04 10:17:13","2021-01-04",4.24,1609755433000
"2021-01-04 10:32:11","2021-01-04",4.23,1609756331000
"2021-01-04 10:47:10","2021-01-04",4.21,1609757230000
"2021-01-04 11:02:10","2021-01-04",4.21,1609758130000
"2021-01-04 11:17:11","2021-01-04",4.21,1609759031000
"2021-01-04 11:32:11","2021-01-04",4.22,1609759931000
"2021-01-04 11:47:11","2021-01-04",4.24,1609760831000
"2021-01-04 12:02:11","2021-01-04",4.25,1609761731000
"2021-01-04 12:17:11","2021-01-04",4.25,1609762631000
"2021-01-04 12:32:11","2021-01-04",4.28,1609763531000
"2021-01-04 12:47:11","2021-01-04",4.29,1609764431000
"2021-01-04 13:02:11","2021-01-04",4.3,1609765331000
"2021-01-04 13:17:11","2021-01-04",4.31,1609766231000
"2021-01-04 13:32:11","2021-01-04",4.31,1609767131000
"2021-01-04 13:47:12","2021-01-04",4.3,1609768032000
"2021-01-04 14:02:11","2021-01-04",4.3,1609768931000
"2021-01-04 14:17:11","2021-01-04",4.3,1609769831000
"2021-01-04 14:32:11","2021-01-04",4.31,1609770731000
"2021-01-04 14:47:11","2021-01-04",4.38,1609771631000
"2021-01-04 15:02:11","2021-01-04",4.36,1609772531000
"2021-01-04 15:17:11","2021-01-04",4.37,1609773431000
"2021-01-04 15:32:11","2021-01-04",4.36,1609774331000
"2021-01-04 15:47:10","2021-01-04",4.32,1609775230000
"2021-01-04 16:02:11","2021-01-04",4.32,1609776131000
"2021-01-04 16:17:11","2021-01-04",4.31,1609777031000
"2021-01-04 16:32:11","2021-01-04",4.32,1609777931000
"2021-01-04 16:47:11","2021-01-04",4.34,1609778831000
"2021-01-04 17:02:10","2021-01-04",4.35,1609779730000
"2021-01-04 17:17:11","2021-01-04",4.35,1609780631000
"2021-01-04 17:32:11","2021-01-04",4.32,1609781531000
"2021-01-04 17:47:11","2021-01-04",4.31,1609782431000
"2021-01-04 18:02:10","2021-01-04",4.32,1609783330000
"2021-01-04 18:17:10","2021-01-04",4.3,1609784230000
"2021-01-04 18:32:11","2021-01-04",4.32,1609785131000
"2021-01-04 18:47:11","2021-01-04",4.33,1609786031000
"2021-01-04 19:02:11","2021-01-04",4.32,1609786931000
"2021-01-04 19:17:10","2021-01-04",4.29,1609787830000
"2021-01-04 19:32:11","2021-01-04",4.27,1609788731000
"2021-01-04 19:47:10","2021-01-04",4.27,1609789630000
"2021-01-04 20:02:11","2021-01-04",4.28,1609790531000
"2021-01-04 20:17:11","2021-01-04",4.28,1609791431000
"2021-01-04 20:32:11","2021-01-04",4.29,1609792331000
"2021-01-04 20:47:10","2021-01-04",4.31,1609793230000
"2021-01-04 21:02:11","2021-01-04",4.34,1609794131000
"2021-01-04 21:17:10","2021-01-04",4.38,1609795030000
"2021-01-04 21:32:10","2021-01-04",4.41,1609795930000
"2021-01-04 21:47:10","2021-01-04",4.76,1609796830000
"2021-01-04 22:02:10","2021-01-04",4.75,1609797730000
"2021-01-04 22:17:10","2021-01-04",4.65,1609798630000
"2021-01-04 22:32:10","2021-01-04",4.54,1609799530000
"2021-01-04 22:47:10","2021-01-04",4.46,1609800430000
"2021-01-04 23:02:11","2021-01-04",4.4,1609801331000
"2021-01-04 23:17:11","2021-01-04",4.38,1609802231000
"2021-01-04 23:32:10","2021-01-04",4.36,1609803130000
"2021-01-04 23:47:11","2021-01-04",4.36,1609804031000
"2021-01-05 00:02:10","2021-01-05",4.36,1609804930000
"2021-01-05 00:17:11","2021-01-05",4.36,1609805831000
"2021-01-05 00:32:11","2021-01-05",4.36,1609806731000
"2021-01-05 00:47:11","2021-01-05",4.36,1609807631000
"2021-01-05 01:02:11","2021-01-05",4.37,1609808531000
"2021-01-05 01:17:11","2021-01-05",4.37,1609809431000
"2021-01-05 01:32:11","2021-01-05",4.36,1609810331000
"2021-01-05 01:47:11","2021-01-05",4.35,1609811231000
"2021-01-05 02:02:11","2021-01-05",4.35,1609812131000
"2021-01-05 02:17:11","2021-01-05",4.34,1609813031000
"2021-01-05 02:32:10","2021-01-05",4.39,1609813930000
"2021-01-05 02:47:11","2021-01-05",4.48,1609814831000
"2021-01-05 03:02:11","2021-01-05",4.43,1609815731000
"2021-01-05 03:17:10","2021-01-05",4.42,1609816630000
"2021-01-05 03:32:11","2021-01-05",4.4,1609817531000
"2021-01-05 03:47:11","2021-01-05",4.41,1609818431000
"2021-01-05 04:02:11","2021-01-05",4.41,1609819331000
"2021-01-05 04:17:11","2021-01-05",4.42,1609820231000
"2021-01-05 04:32:11","2021-01-05",4.42,1609821131000
"2021-01-05 04:47:11","2021-01-05",4.43,1609822031000
"2021-01-05 05:02:11","2021-01-05",4.46,1609822931000
"2021-01-05 05:17:11","2021-01-05",4.46,1609823831000
"2021-01-05 05:32:11","2021-01-05",4.49,1609824731000
"2021-01-05 05:47:11","2021-01-05",4.45,1609825631000
"2021-01-05 06:02:11","2021-01-05",4.47,1609826531000
"2021-01-05 06:17:11","2021-01-05",4.46,1609827431000
"2021-01-05 06:32:10","2021-01-05",4.47,1609828330000
"2021-01-05 06:47:11","2021-01-05",4.48,1609829231000
"2021-01-05 07:02:11","2021-01-05",4.44,1609830131000
"2021-01-05 07:17:11","2021-01-05",4.37,1609831031000
"2021-01-05 07:32:11","2021-01-05",4.33,1609831931000
"2021-01-05 07:47:11","2021-01-05",4.31,1609832831000
"2021-01-05 08:02:11","2021-01-05",4.31,1609833731000
"2021-01-05 08:17:11","2021-01-05",4.31,1609834631000
"2021-01-05 08:32:10","2021-01-05",4.32,1609835530000
"2021-01-05 08:47:11","2021-01-05",4.37,1609836431000
"2021-01-05 09:02:10","2021-01-05",4.4,1609837330000
"2021-01-05 09:17:11","2021-01-05",4.42,1609838231000
"2021-01-05 09:32:10","2021-01-05",4.43,1609839130000
"2021-01-05 09:47:11","2021-01-05",4.44,1609840031000
"2021-01-05 10:02:10","2021-01-05",4.5,1609840930000
"2021-01-05 10:17:11","2021-01-05",4.6,1609841831000
"2021-01-05 10:32:11","2021-01-05",4.62,1609842731000
"2021-01-05 10:47:11","2021-01-05",4.57,1609843631000
"2021-01-05 11:02:11","2021-01-05",4.49,1609844531000
"2021-01-05 11:17:11","2021-01-05",4.45,1609845431000
"2021-01-05 11:32:10","2021-01-05",4.43,1609846330000
"2021-01-05 11:47:10","2021-01-05",4.42,1609847230000
"2021-01-05 12:02:10","2021-01-05",4.41,1609848130000
"2021-01-05 12:17:10","2021-01-05",4.4,1609849030000
"2021-01-05 12:32:10","2021-01-05",4.41,1609849930000
"2021-01-05 12:47:11","2021-01-05",4.42,1609850831000
"2021-01-05 13:02:10","2021-01-05",4.42,1609851730000
"2021-01-05 13:17:12","2021-01-05",4.45,1609852632000
"2021-01-05 13:32:10","2021-01-05",4.46,1609853530000
"2021-01-05 13:47:10","2021-01-05",4.48,1609854430000
"2021-01-05 14:02:10","2021-01-05",4.51,1609855330000
"2021-01-05 14:17:10","2021-01-05",4.51,1609856230000
"2021-01-05 14:32:10","2021-01-05",4.51,1609857130000
"2021-01-05 14:47:10","2021-01-05",4.5,1609858030000
"2021-01-05 15:02:10","2021-01-05",4.48,1609858930000
"2021-01-05 15:17:10","2021-01-05",4.45,1609859830000
"2021-01-05 15:32:10","2021-01-05",4.55,1609860730000
"2021-01-05 15:47:10","2021-01-05",4.55,1609861630000
"2021-01-05 16:02:10","2021-01-05",4.53,1609862530000
"2021-01-05 16:17:12","2021-01-05",4.48,1609863432000
"2021-01-05 16:32:10","2021-01-05",4.49,1609864330000
"2021-01-05 16:47:10","2021-01-05",4.49,1609865230000
"2021-01-05 17:02:10","2021-01-05",4.52,1609866130000
"2021-01-05 17:17:10","2021-01-05",4.55,1609867030000
"2021-01-05 17:32:10","2021-01-05",4.56,1609867930000
"2021-01-05 17:47:10","2021-01-05",4.53,1609868830000
"2021-01-05 18:02:10","2021-01-05",4.51,1609869730000
"2021-01-05 18:17:10","2021-01-05",4.46,1609870630000
"2021-01-05 18:32:10","2021-01-05",4.47,1609871530000
"2021-01-05 18:47:10","2021-01-05",4.48,1609872430000
"2021-01-05 19:02:10","2021-01-05",4.43,1609873330000
"2021-01-05 19:17:10","2021-01-05",4.43,1609874230000
"2021-01-05 19:32:10","2021-01-05",4.48,1609875130000
"2021-01-05 19:47:10","2021-01-05",4.51,1609876030000
"2021-01-05 20:02:10","2021-01-05",4.53,1609876930000
"2021-01-05 20:17:11","2021-01-05",4.5,1609877831000
"2021-01-05 20:32:10","2021-01-05",4.47,1609878730000
"2021-01-05 20:47:10","2021-01-05",4.45,1609879630000
"2021-01-05 21:02:11","2021-01-05",4.46,1609880531000
"2021-01-05 21:17:10","2021-01-05",4.5,1609881430000
"2021-01-05 21:32:10","2021-01-05",4.54,1609882330000
"2021-01-05 21:47:11","2021-01-05",4.56,1609883231000
"2021-01-05 22:02:10","2021-01-05",4.6,1609884130000
"2021-01-05 22:17:10","2021-01-05",4.65,1609885030000
"2021-01-05 22:32:10","2021-01-05",4.68,1609885930000
"2021-01-05 22:47:10","2021-01-05",4.87,1609886830000
"2021-01-05 23:02:10","2021-01-05",5.07,1609887730000
"2021-01-05 23:17:10","2021-01-05",5.03,1609888630000
"2021-01-05 23:32:10","2021-01-05",4.94,1609889530000
"2021-01-05 23:47:10","2021-01-05",4.87,1609890430000
"2021-01-06 00:02:11","2021-01-06",4.79,1609891331000
"2021-01-06 00:17:11","2021-01-06",4.76,1609892231000
"2021-01-06 00:32:11","2021-01-06",4.75,1609893131000
"2021-01-06 00:47:11","2021-01-06",4.73,1609894031000
"2021-01-06 01:02:11","2021-01-06",4.71,1609894931000
"2021-01-06 01:17:11","2021-01-06",4.72,1609895831000
"2021-01-06 01:32:11","2021-01-06",4.72,1609896731000
"2021-01-06 02:02:11","2021-01-06",4.73,1609898531000
"2021-01-06 02:17:10","2021-01-06",4.72,1609899430000
"2021-01-06 02:32:10","2021-01-06",4.71,1609900330000
"2021-01-06 02:47:11","2021-01-06",4.69,1609901231000
"2021-01-06 03:02:10","2021-01-06",4.69,1609902130000
"2021-01-06 03:17:11","2021-01-06",4.82,1609903031000
"2021-01-06 03:32:14","2021-01-06",4.88,1609903934000
"2021-01-06 03:47:11","2021-01-06",4.86,1609904831000
"2021-01-06 04:02:12","2021-01-06",4.82,1609905732000
"2021-01-06 04:17:11","2021-01-06",4.81,1609906631000
"2021-01-06 04:32:11","2021-01-06",4.84,1609907531000
"2021-01-06 04:47:10","2021-01-06",4.84,1609908430000
"2021-01-06 05:02:11","2021-01-06",4.86,1609909331000
"2021-01-06 05:17:10","2021-01-06",4.87,1609910230000
"2021-01-06 05:32:11","2021-01-06",4.88,1609911131000
"2021-01-06 05:47:11","2021-01-06",4.84,1609912031000
"2021-01-06 06:02:11","2021-01-06",4.81,1609912931000
"2021-01-06 06:17:11","2021-01-06",4.77,1609913831000
"2021-01-06 06:32:11","2021-01-06",4.78,1609914731000
"2021-01-06 06:47:11","2021-01-06",4.8,1609915631000
"2021-01-06 07:02:11","2021-01-06",4.79,1609916531000
"2021-01-06 07:17:11","2021-01-06",4.73,1609917431000
"2021-01-06 07:32:11","2021-01-06",4.8,1609918331000
"2021-01-06 07:47:11","2021-01-06",4.81,1609919231000
"2021-01-06 08:02:10","2021-01-06",4.86,1609920130000
"2021-01-06 08:17:10","2021-01-06",4.82,1609921030000
"2021-01-06 08:32:11","2021-01-06",4.76,1609921931000
"2021-01-06 08:47:11","2021-01-06",4.73,1609922831000
"2021-01-06 09:02:12","2021-01-06",4.73,1609923732000
"2021-01-06 09:17:13","2021-01-06",4.75,1609924633000
"2021-01-06 09:32:11","2021-01-06",4.78,1609925531000
"2021-01-06 09:47:13","2021-01-06",4.83,1609926433000
"2021-01-06 10:02:10","2021-01-06",4.85,1609927330000
"2021-01-06 10:17:12","2021-01-06",4.87,1609928232000
"2021-01-06 10:32:11","2021-01-06",4.88,1609929131000
"2021-01-06 10:47:13","2021-01-06",4.91,1609930033000
"2021-01-06 11:02:11","2021-01-06",5.0,1609930931000
"2021-01-06 11:17:11","2021-01-06",5.09,1609931831000
"2021-01-06 11:32:11","2021-01-06",5.08,1609932731000
"2021-01-06 11:47:11","2021-01-06",5.04,1609933631000
"2021-01-06 12:02:11","2021-01-06",5.0,1609934531000
"2021-01-06 12:17:11","2021-01-06",5.0,1609935431000
"2021-01-06 12:32:11","2021-01-06",5.01,1609936331000
"2021-01-06 12:47:11","2021-01-06",5.0,1609937231000
"2021-01-06 13:02:11","2021-01-06",5.02,1609938131000
"2021-01-06 13:17:11","2021-01-06",5.03,1609939031000
"2021-01-06 13:32:11","2021-01-06",5.02,1609939931000
"2021-01-06 13:47:11","2021-01-06",5.04,1609940831000
"2021-01-06 14:02:11","2021-01-06",5.08,1609941731000
"2021-01-06 14:17:11","2021-01-06",5.07,1609942631000
"2021-01-06 14:32:10","2021-01-06",5.08,1609943530000
"2021-01-06 14:47:10","2021-01-06",5.06,1609944430000
"2021-01-06 15:02:10","2021-01-06",5.07,1609945330000
"2021-01-06 15:17:10","2021-01-06",5.03,1609946230000
"2021-01-06 15:32:10","2021-01-06",5.03,1609947130000
"2021-01-06 15:47:10","2021-01-06",5.02,1609948030000
"2021-01-06 16:02:11","2021-01-06",4.96,1609948931000
"2021-01-06 16:17:11","2021-01-06",4.95,1609949831000
"2021-01-06 16:32:11","2021-01-06",5.44,1609950731000
"2021-01-06 16:47:11","2021-01-06",5.21,1609951631000
"2021-01-06 17:02:11","2021-01-06",5.19,1609952531000
"2021-01-06 17:17:11","2021-01-06",5.13,1609953431000
"2021-01-06 17:32:11","2021-01-06",5.05,1609954331000
